page_name,author_title,author_id,review_text,review_datetime_utc,author_recommends
Chelsea Groton Bank,Davidson Andreas,pfbid0HDdjCGiQFvB5LeTYsnZhUEwVCnSsJ9RVgtcWUBFsP4YaRVmKp7eUqRiSmbRpjAypl,"Invest with Mathew navas now if you,re into crypto & forex,  he has already proven himself to be a trust worthy person after successful withdrawal of three times I've invested with him. he's sure the best ''investor'' i've ever met in my life so far and he's worth relying on too. You can reach out to him now if you're interested! via WhatsApp: +1 762-239-1392 / Email address mathewnavas691@gmail.com",10/20/2023 23:48:08,True
Chelsea Groton Bank,Bens Musicals,pfbid02v8hR3b2uMEXGB6qvPUU8Emgsw9XvLwxGFzKWD7Mt9LhsvTyLL1Ryo6K3pz5PiCfGl,"I saw so many positive reviews about Mrs.vanessa raymond and I must confess that surely she is a skilled professional trader and the best among all as his clients all said, she managed my account after I Invested $1000 and got a successful withdrawal of $19,500 within few days of my investment, up-till now am still so shocked and surprised ""It always seems impossible until it’s done"".,with Mrs.vanessa raymond your hard-earned money is 100%
secured/Safe trust me you have nothing to lose or to be scared of at all, You can contact her on  
WhatsApp; +1(414) 751 0772 
Email; haileymadison962@gmail.con",05/17/2023 13:49:09,True
Chelsea Groton Bank,Queen Becky,pfbid02Cyh75snsyh2TmANVViVtiGHCDSbagdqkpG6yqHzP16DJ5eXsKWq5Bh8rVmd5Lz6hl,"Good recommendation are only given to Good works, I appreciate the effort of MRS EMILY ALISON for helping me work from home mostly in this corona pandemic period. I am making an amazing profits, after investing $2,000 in forex trading and now making 17,900$ on a weekly basis, All thanks to her. It wouldn’t have been easy for me and my family but her help with trading made us live even more financially better than before the other years. for trading help you can contact her via
Email: emilyalison691@gmail.com
whatsApp number: +1 248) 266-2859",05/30/2023 11:05:49,True
Chelsea Groton Bank,Vëßæ Øtlæñtsë,pfbid0R9QgEjngXjqmPZpRayv3gvAYmrkuCDa44WCXDvStXyQF4xXTf3Zr4C56rQSm7Xuvl,"Have never experience such a sensitive target in my whole life until I met with Mrs Anita Crypto Fx, Bitcoin trader who is skillful and has being handling my trade with her signal over a year now. With minimum $1000 you are sure to hit $13,050 wow all within a week. Thanks for your good work and God bless you. You can reach out to her on    
WhatsApp +15023245963                                                                                                                       Email: anitacrypto44@gmail.com",06/15/2023 15:48:09,True
Chelsea Groton Bank,Ahmad Muhammad,pfbid031qAfQrrvbcZxD4dvvCysZdZrxuZxygZRCZFHdMyYb57rVVhnaiS8nPVHBbJjaEZnl,"I made a deposit of $1000 into my trading account and with the aid of Mrs HaileyMadison I was able to earn $ 12,400 in just one week. Don't miss out to contact her now that the stock market is moving and highly profitable
Email: HaileyMadison962@gmail.com
WhatsApp: +1(434) 751-0772",06/04/2023 16:14:40,True
Chelsea Groton Bank,Terfa Shimbeh,pfbid0yMtFCwugAcemY6mdhJ5pwiz3YWaKRQHbaFmsztQjnAjP4WpZ2naMvHNXucKkUeW6l,"Mrs Kathrine Lucas FX. is the best forex trader and I highly recommend her because her winning rate is 90% guaranteed $9,774 weekly profits with a $1000 capital. I trust and believe in her trading skills in forex and crypto trading. Contact her 
 Email:Kathrinelucas170@gmail.com
WhatsApp: +19294507706",04/05/2023 13:10:31,True
Chelsea Groton Bank,Wise Man Maphathe,pfbid0ZGRzqcKYkTeLD9MGKNiaNJzCpmuMk9yv7JZUDdFVqNWVGcuEY39x1B4Zsn2RZXwsl,"She have helped me more in just a few months than years of working working and struggling with other “online traders”, and am now firmly and well experienced with online trading. with a start of $1000 I made $12,900  in just five days of trading. my account was  directly checked  myself in a matter of days, and have given ideas and recommendations that have worked numerous times. And super affordable. Two Thumbs up and highly recommended contact Mrs Anita Crypto FX, via 
Email: anitacrypto44@gmail.com 
WhatsApp +15023245963",06/21/2023 08:19:25,True
Chelsea Groton Bank,Princess Precious Ekorosowo,pfbid02wpsrBnYHxGKBnRoQD7VdvAwZy6m1TQHsWRbnS9jc4FTfPpgu8zPap2fHPrm3bRF8l,"I have found a legitimate broker who has helped me in so many ways in the aspect of Forex & cryptocurrency at First I was really cautious and doubted it won't work that's just one of these internet fraudster I have been hearing about but I still kept the faith going Until I saw a recommendation about    Mrs. Laura Kelvin who changes my financial status. Once again I'm really grateful for your help and support towards me and my family in this tough time of the year, i invested just $1000 and received a profit of $14,500 after 7days If are you looking for a change in your finances then connect to a secured platform.
Email: laurakelvin71@gmail.com 
WhatsApp  +1 (201) 632-1183",03/31/2023 11:52:37,True
Chelsea Groton Bank,Muhammad Haruna Dalhatu,pfbid02Up9cUK7VZjMbACR5bYhHRmfpPxK1AP4g9wb9Vkj9bmoirgiNW78fzKeCew6DYMx6l,"Transparent Forex Trader and Highly Recommended Bitcoin Expert with good reputation and who  happens to enter the mouths of thousands of investors due to her good works.  Anita Crypto Investment Fx  she's the Trader I'm still gonna recommend. Not Just because I've seen so many persons recommending her, but because she is reliable, Honest, Transparent and the very Best in the Forex Trading System...
If she tells you that your $500 investment can give you $7,000, that's exactly how it's gonna be because I'm a living witness to her trading skills. she does exactly what she promised.  Anita Crypto Investment Fx you are the best ,all thanks to you. you can contact her on her
WhatsApp +15023245963‬                                                                                                                                   Email: anitacrypto44@gmail.com",03/03/2023 23:53:46,True
Chelsea Groton Bank,MfanoRhh Lucas Man Rsa,pfbid0BwxLj1DDkPX7xGp5m9RRckKas9JaTrfLvyLycZAQm6gRSG7zjPdok2F9AXDwibP7l,"I have personally worked with Mr's Sandra Billy Fx Trader and she's top-notch! Highly recommend doing business with Her! making over $150000-$25000 every week with little start-up capital of $1000.  She is really great, the best in the trading field, and unique among others.  Invest with Mrs. Sandra and thank me later. contact her via the following.                            
Email:       sandrabilly500@gmail.com 
WhatsApp:   +1 (404) 829-4578",11/23/2022 03:44:05,True
Chelsea Groton Bank,Simon Gift Simon,pfbid0bccjCLUWRfvfUC4iD99rw4N68ThDyCuLTKydc5Ree4QzaPE9aJbcmHQVQMJa2S46l,"I highly recommend Mrs Brenda William to everyone looking for Forex and Bitcoin trader. Words can't describe the wonderful work you did on my trading account, I am delighted I trusted you and gave you a chance to help grow my $1000 in to $13,000 in just a week, Richard my family and I are forever indebted to you for the financial stability you brought to our home, I advice the entire public to invest with Mrs Brenda William contact her via
WhatsApp:+1 (530) 481-6660
Email:brendawilliam784@gmail.com.",11/12/2022 19:29:30,True
Chelsea Groton Bank,Trump Spheh,pfbid02Kv2DuGbWFWJkRmLWgGBwXDtUmP5MYsYyWYqo68ytTuQoFbPUgH1GHG91PHEQut4El,"Mrs Christina Crypto FX. is the best forex trader and I highly recommend her because her winning rate is 95% guaranteed $12870 weekly profits with a $1000 investment capital. I trust and believe in her trading skills in forex/crypto trading. Contact her 
Email: christinarobert178@gmail.com 
WhatsApp: +16672905245",10/21/2022 21:15:02,True
Chelsea Groton Bank,Jack Yang,pfbid02cCUHqBBadaSWHrph1zTb2y4qG8DGUTgHEPVnoLGgB3x6EmMZv8MbAWsfpzudg3nZl,"MR JACKSON ROBERT HAS REALLY HELPED ME IN TRADING AND MAKING A LOT OF MONEY FOR THE SUPPORT OF MY BUSINESS, I HIGHLY RECOMMEND HIM TO EVERYONE ON THIS PAGE TO ALSO GET ADVICE FROM HIM ON HOW TO MAKE MONEY ON FOREX TRADING. My passion for trade has grown so big, Jackson Robert has made my world beautiful by earning $6,570 on my little investment of $650, I was always losing on the options market. Ever since I invest with Jackson Robert, I was always on the good side. He never gambles with me but traded for me, all Thanks to Jackson Robert for my wonderful earnings...I fully recommend Him to you to also share this great experience with me Contact him. You can reach him via 
email at:is.jacksonrobert@gmail.com
WhatsApp: +1 (657) 366-7359",10/17/2022 14:15:52,True
Chelsea Groton Bank,Prosper James,pfbid02pn6zMCZs4pNhXYYNPBPPKhh9Fd6b6ykiKrkQPJeJ3DqHXHqrDsoPLsaWvdZn2qBDl,"I was so lucky meeting an expert account manager like mrs KRISTINA SCOTT She is so reliable, trustworthy and very honest. I was so scared of investing on bitcoin because I have heard a lot about scammers but I just had to try with mrs KRISTINA SCOTT because I wasn't stable financially and today I have realize how interesting it is to be stable financially with the help of bitcoin who is always there for the traders and I want to thank you for your help and love you showed me, now you have made my life so beautiful you're the best manager I can recommend everyone to work with, thank you mrs KRISTINA SCOTT
Contact her with this details if you want to boost your income and earn good profit as well.
WhatsApp: +1 (360) 504-6439
Email: kristinascott122@gmail.com",08/06/2022 13:04:43,True
Chelsea Groton Bank,Simon Bull Art,pfbid0J8bqHoQCMcez8mknKTRmGPNYZq1ZZb9Bror8LBmhxp4gNWiBr4UpgArCkcaRh5GXl,"I have to say Mrs Heyley crypto FX. is way above every other crypto and Forex trader. I’ve invested with her and can testify of her aptitude and expertise in trading. Thanks to her for helping me profit more than $11,000 weekly. I couldn't have made it without her effort and guidance. Contact her to help you trade and earn better in the forex market through her 
Email: heyleycrypto@gmail.com 
WhatsApp: +15513552580",12/03/2022 12:16:07,True
Chelsea Groton Bank,Dėė Ýólký Ñtßêhlîlé,pfbid0x2fzztx7eajYVU4X3FWzLGNnJan6cYwgLV3mZcj66avbCAnsnJt12NYio9Q7hnUql,"SOMEONE MIGHT FIND THIS HELPFUL
I bring to you all positive information on how you can trade your funds without loosing or regretting your investment. Are you interested in making meaningful, tremendous, realistic source of income? Do you want to trade with an edge and see how a professional trader operates on a day to day basis? No risk involved, good working strategy, profit guaranteed. I know this might sound funny but a lot of people have benefited greatly from this and you too can earn more.. Kindly contact me Mrs Anita Crypto FX, via  
Email: anitacrypto44@gmail.com 
WhatsApp +15023245963",06/23/2023 22:05:45,True
Chelsea Groton Bank,Koki Omo Dess,pfbid0oXNTSDB2N7g9cMkXuLdHaUtE7tJdPMVke2xknj5PQhNoBChYrnqNbBUs6TvmYPLdl,"Super amazing platform, easy to use and quick withdrawal. I have been using this platform together with the most recommended Forex strategy on the internet from Mrs. Susan Ryan. and so far i have no complains, making close to $7000-$15000 on a weekly basis. She is really great, best in her field and unique among others. I am thankful and want you all to partake from her good works. Contact her via her  
Email: susanryan3221@gmail.com 
WhatsApp: +13523292265",07/18/2022 12:24:05,True
Chelsea Groton Bank,Mosa Keresiane Smith,pfbid02qsE8B7AVpiTZqhpghiLmDKj9cNS2xasABfFgNvp3HBZ35zvngtuCMR8yDP6LL6fKl,"Appreciation mrs Katie George........
I sincerely appreciate your efforts for helping me to double my investment deposit to something else.
In 7 working days's. and have been making successful withdrawal every time, That's was awesome and unbelievable too. Now I see why everyone recommended you everywhere on Facebook. God bless you and strengthen you to do more for your clients ijn..
Contact Katie George if you're interested to trade and earn money through forex/Bitcoin investment.
Whatsapp:+14692071703
Email: Katiegeorge.cgk@gmail.com",07/17/2022 19:19:53,True
Chelsea Groton Bank,Bën Hëshima Bendad,pfbid0PznoHsm4PNoWr5AKWeQQJ7gLBqCYLQzGTjiaYh6a9tjHSY8HceiWpns4SK3XtAfNl,"Quick withdrawals without being charged a fee and a top-notch trading platform. Everything is excellent. I have been trading with this broker for a few months and so far all seems consistently well. I like this company. I like the fact that they are reliable. I find them reliable and professional. Mr. Ethan Payne is one of my all-time favorites. He replies promptly and most importantly in the right manner. I feel confident trading with his platform and I can rely on this company to succeed in my trades. He has given me great opportunities to earn money. I am glad to have traded with the right brokerage platform. I gain good profit and received my withdrawals earlier.
Words can express how grateful I am MR ETHAN PAYNE
Contact him via
Email:ethanpayne700@gmail.com
WhatsApp:+44 7862 075181",06/24/2022 23:34:14,True
Chelsea Groton Bank,Kamo Kamo,pfbid02Vu45XpCaTuCYJkK8cYY6PqsjcPZgNkt1QFycVvcJsKaAFPuy2adZMp6DnggbTzzDl,"Good works deserves good recommendation, I appreciate the effort of Mrs Kelly Robert for helping me managed my trading account. Profits are been made weekly as she promised, i invested $1000 and now making $10,200 weekly, All thanks to her, Send her a DM and thank me later
Email: kellyrobert11009@gmail.com  
WhatsApp: +1 (925) 414‑5596",06/11/2022 21:55:33,True
Chelsea Groton Bank,Happiness Ness,pfbid02wYc49b5sdNG1tsKJhhTJsBm3jLhfCbqrBjrGioLSnN1yZGGqfUNW3YkVA3BtsLcxl,"Most of us have tried forex Bitcoin trading on our own and have lost a lot for reasons best known to us. Lack of proper skills, timing and experience but here is an alternative to regain your lost funds by letting a reliable trader to manage your account, She generate profit of at-least $28,600 profit with just $3000 in a week, profiting from Mrs. Susan Ryan She is an experience trader i reminisce on every time, if you are interested in trading with her and to benefit from her skills reach her on Email: susanryan3221@gmail.com
WhatsApp: +13523292265",07/16/2022 13:08:52,True
Chelsea Groton Bank,Hassan Lawan Ibrahim,pfbid028VzPLhPiUYYSGE9eFgde3ZKHM2feuBh5EhqzJ5taZwEsFNWxsHcMCDkhtFVifGNYl,"From the start of the process to moving into new investment, we were incredibly impressed with MRS TAISHA CARSON service. She knowledge and expertise surrounding this crazy trade we are in was nothing short of amazing. Her availability was very open, her strategy skills were next level, and her professionalism was the cherry on top. The perks that come with MRS TAISHA CARSON service include: a free consult with a staging company, social media coverage, and a seamlessly done platform created by professional investment . I am SURE this is why were able to be so successful trading with MRS TAISHA CARSON platform. I had countless compliments in how showed. All thanks to this great team. In short, MRS TAISHA CARSON wants her clients to succeed...She makes it possible, contact her via Email: taishacarson021@gmail.com
Whatsapp: +1(910)5023651.",05/20/2022 13:13:14,True
Chelsea Groton Bank,Feyisola Mapayi Fajolu,pfbid02ViZznMkDLq5cXZFeGSiQRQhopfrX9WGPDmTR52e6CZzt5zyK4XzfDSFNJRp6455wl,"I feel very safe again to invest my Bitcoin because I've found a Platform that  i can trust for the first time in a while. Severally  lost my funds on fake trading platforms, I  must recommend   Mrs Peggy Abbott the best Account manager.  Peggy Abbott is truly one of a kind and will go above and beyond for her clients.. I made a profit of $9,500 with an investment of $2,500. She was also extremely helpful in coordinating the withdrawal process. You can reach her Email: Peggyabbott239@gmail.com
WhatsApp  +1(475)549-0175.",05/21/2022 23:40:54,True
Chelsea Groton Bank,Tha Ba Ng,pfbid02UcaATbUHKNuGppKCtYgbGeQrT5vXdWkLdpmrBxaJgPC8hyUZc2F4wYCUfZXWt7tyl,"No doubt about Mrs Linda james's the best among all account manager I swear to tell the whole world about her, so why don't you invest with her she's trusted and fast I never believed If I trade with $700 I will have profit of $8000 in 5 working days you are indeed the greatest woman ever God bless you ma'am I will tell all my friends and family to trade with you, you put smile on my face 😍😍😍😍
You can reach her via WhatsApp:+18047231820
Email: lindajames0337@gmail.com.",04/30/2022 21:32:35,True
Chelsea Groton Bank,Alloysius Blessing,pfbid02hgAQyW4sRA7xQHBrGag31zJCtywpRCAvbDWNkVGDkfrUnTikK1VCj47jfU8nbv2il,"Mrs Peggy Abbott is an honest, knowledgeable, straight forward FOREX/BITCOIN TRADER. Always has her clients best interest first and foremost. Works extremely hard and diligently for her clients!! God bless you for helping me earn $9,000 in just few days. i will forever remain loyal and always invest with her.
contact her  Email: Peggyabbott239@gmail.com
WhatsApp +1(475) 549-0175.",05/14/2022 16:40:29,True
Chelsea Groton Bank,Seluleko Dlamini,pfbid07VnMD8f6vTqWhuBaKdSFc2fSGHqiCWEAxWkVPQHQuYA1HGxbN1bZtKU8apAYarBpl,"i really can't recommend her in 100% but in summary she regained and was able to help me from my financial mess to a stable and financial balance. i invested my last 2000 dollars and i was restless because that was my last hope but behold she was able to help me generate the sum of 28,900 dollars all within a week.
i really can't stop thanking her and i pray that God will crown her good work with everlasting happiness 
contact her for investment help via
WhatsApp +12133736954                                                                                                                                               Email: anitacrypto44@gmail.com
I love you.
God bless you.",05/16/2022 14:32:47,True
Chelsea Groton Bank,Rachel Therrien,1593606229,"I have the BEST customer service, Joanne from Niantic location went above and beyond customer care. cheers.",03/11/2022 17:51:56,True
Chelsea Groton Bank,Likoche Mohau,pfbid02JLqBG3Ph4VkMQmkfCx7UKE6EaNLGpTMRz4P7yMmJ3DXshqxnnuiG2Jx3bT5REUt9l,"Having a lot of profit from Mrs Emily Alison platform was the best thing ever, with a little capital of $1000 I made a successful withdrawal of $12,500 in 6 working days now I can pay my bills my self and take good care of my family, You are indeed the best account manager, With the way you traded my investment efficiently with no error My God will keep rewarding you. Contact Her for genuinely trading and fast profit payout without any problem.
Quickly contact her now i have verified and confirmed her credibility she is great .......
WhatsApp; +14343732110
Email: emilyalison691@gmail.com",03/09/2022 12:12:48,True
Chelsea Groton Bank,Lerato Lerato,pfbid04coNuFfhSqho8giZPBUnw7yBNoxQdYUT4XuLrDCk1k89XGWrf4KcsBNj3tfcnwG4l,"Traded with $1000 in my wallet after seeing so many testimonies and recommendation here on Facebook and YouTube about  Emily Alison  after mining and trading in my account. I opened my wallet and got a profit of $10,500 in 7 working days made my withdrawal successfully Mrs Emily has changed many life's including mine am grateful mam you are a truly a woman with a heart of a raw gold. Contact her via: WhatsApp: +1 (434) 373‑2110 email: emilyalison691@gmail.com.",05/02/2022 13:35:05,True
Chelsea Groton Bank,Niffy Ilesanmi,pfbid02v4mMq4Dv654CepnVwWwHwg3auhA1BmvBiNhG1CfJN4JfbQGZ4ds9Wqfjhr9Gk72cl,"Wow, I am very much happy saying this I really appreciate your efforts towards my trading account I just make another withdrawal this week again all thanks to you MR Kevin McCarthycrypto for your kindness and generosity love towards my trading, you are a very good genuine manager and I will forever remain loyal to you, contact him via whatsapp:+17262683019 Email:kenvinmccarthycrypto72@gmail.com
on trading binary and bitcoin currency.",03/17/2022 12:36:06,True
Chelsea Groton Bank,Wizzy Konyana,pfbid024y7TCVWWrQpvUzp5FuNVGQVRuAG9nWFanuWcnWUfJq2UUg32GMGpRRqKa8vffm5Tl,"After going through a lot in life to save up money for my grandkids only to fall into the hands of online scammers, luckily for me, I was referred to Mrs Agatha Rubel Fx. who helped me recover my funds. If you fall into the same fraudulent scam, send her a message and she'll be willing to assist you with recovery trading. 
Email: agatharubel77@gmail.com                                                                                                                                WhatsApp +1(910)239-8568",05/03/2023 13:10:56,True
Chelsea Groton Bank,Møßhgòkã Plß Mätëriāll,pfbid02YBCUAH4ydeUsZ7ZtC92kgoRkrtPUwUrQgB2bMhJtZmrRF3z3mhpuv1s763KhQ67Ul,"Life will surely teach you lesson before you will experience the good part of it, I have a bad experience falling from one scam to another until I read up a post about Mrs. Kathrine Lucas, I was still in doubt kept seeing many testimony's of her good work so I was convinced and decided to give it a try and I gave in my last shot and invested $2000 for a start, she really played are own part of the deal as she promised me, now I have gotten my second withdrawal without paying for other charges fee like others account manager, If you are searching for an honest account manager, search no more and add up Mrs. Kathrine Lucas who taught me all I needed to know, thank you ma'am and may you have strength to continue to help others like you did for me. You can reach her via
WhatsApp: +19294507706
Email: kathrinelucas170@gmail.com",06/17/2022 21:10:32,True
Chelsea Groton Bank,Anthony Busick,pfbid03C8Q7qLJfodqZeBWgniaTBtCNZDnPdGp5Mrbpv2zaskDNgXSEGvh7iX535RmcX52l,"Word can’t express how happy to have met you Ralph Carico, You have change my life in the space of 3week trading with you and your team, Indeed there are still legit traders out there, If you are looking for a trader who can help trade your investment Ralph Carico and his team are here to help you.",11/12/2022 23:30:30,True
Chelsea Groton Bank,S S Abana Bengo,pfbid02AGRsr2yR8BrCSBpGrbRoAsb1MdNEnKg4rqX2ivUcDNRGw7bE96JwfaGF3h7TbXrrl,"Looking for the best FOREX & STOCK Account Manager? Then I've brought you to all good news that Sherry Sherry is the Best FOREX, STOCK, BINARY OPTION & IQ OPTION online Trader, who can turn $500 into $6,500 in just 6days.... Ever since she started trading for me, I have never had any reason to regret my knowing her... contact her now
email: Murphysherry303@gmail.com 
WhatsApp: +13618573869",10/05/2021 05:44:09,True
Chelsea Groton Bank,Fikile Motsoeneng,pfbid0Y55nkv4fEfAUcmXGC2XpAcwmECtwpDdACRiKJFqYRD44vQvRi677nmMKBoHNGVNil,"All thanks to God Almighty for bringing a reliable woman like Mrs Emily Crypto Fx. At first, when I started seeing posts about her I thought she was like other fraudsters but I decided to give her a trial with $1000 as my start up capital to see if I can trust her and to my greatest surprise I received my payment when it was due for withdrawal, not just once but repeatedly so I highly recommend to those out there looking for a reliable account manager. Contact her now directly on these
her WhatsApp +14343732110                                                                                                                                      Email: emilyalison691@gmail.com",04/29/2022 02:08:06,True
Chelsea Groton Bank,Regina Offikwu,pfbid02RJUL76tiKKZrU2PCAXLwHubDE4JyQQby9BvfCzo9aPcxaV1jvje8LdWbXMUwy4TZl,"WOW!! I'm still looking at my bank account with amazement, i remember few months back i had nothing i couldn't boast of 100 $ in my bank account cause I've lost my life-savings and pension to scammers, i had lost all hope in life.. until Mrs Debra Gary came along, the woman who changed my life totally. i had concluded that all account managers in groups were scammers but she proved me wrong, every time i apologize to her for doubting her from the start. Everyone needs to meet her. She is the one, i urge you reading this not to conclude that every account manager are the same i propose you try Mrs Debra Gary and see for yourself before concluding. Reach her on  
WhatsApp:  +12522852775
Email: debragary777@gmail.com",01/29/2023 09:48:09,True
Chelsea Groton Bank,Rob Brodie,pfbid0L2uLVG3UAnzcUbZ8n8W2zehMWHGZRJjmfLoCZFaJHn4kLAF6JoxRw8jht3CA9zebl,Dragged out and blew the loan and sale last minute after 3 months! Limp service and lack of common sense/hands on evaluation.,04/12/2021 13:53:31,False
